Genome	original_bin	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references.genome_id.species_name.radius.ANI.AF.	msa_percent	translation_table	red_value	warnings	completeness	contamination	length	N50	centrality	ERR11604928	ERR11604929	ERR11604930	ERR11604931	ERR11604932	ERR11604933	ERR11604934	ERR11604935	ERR11604936	ERR11604937	ERR11604938	ERR11604939	ERR11604940	ERR11604941	ERR11604942	ERR11604943	ERR11604944	ERR11604945	ERR11604946	ERR11604947	ERR11604948	ERR11604949	ERR11604950	ERR11604951	ERR11604952	ERR11604953	ERR7738143	ERR7738158	ERR7738166	ERR7738182	ERR7738185	ERR7738196	ERR7738215	ERR7738229	ERR7738234	ERR7738253	ERR7738267	ERR7738276	ERR7738277	ERR7738353	ERR7738433	ERR7738514	ERR7738515	ERR7738537	ERR7738545	ERR7738546	ERR7738547	ERR7738549	ERR7738553	ERR7738558	ERR7738562	ERR7738578	ERR7738580	ERR7738594	ERR7738597	ERR7738604	ERR7738608	ERR7738611	ERR7738612	ERR7738616	ERR7738620	ERR7738622	ERR7738624	ERR7738629	ERR7738630	ERR7738665	ERR7738937	ERR7738938	ERR7745402	ERR7745596	ERR7745787	ERR7745819	ERR7745831	ERR7745836	ERR7746398	ERR7746440	ERR7747782	SRR1761676	SRR1761677	SRR1761678	SRR1761679	SRR1761680	SRR1761681	SRR1761682	SRR1761683	SRR1761684	SRR1761685	SRR1761686	SRR1761687	SRR1761688	SRR1761689	SRR1761690	SRR1761691	SRR1761692	SRR1761693	SRR1761694	SRR1761695	SRR1761696	SRR1761697	SRR1761698	SRR1761699	SRR1761700	SRR1761701	SRR1761702	SRR1761703	SRR1761704	SRR1761705	SRR1761706	SRR1761707	SRR1761708	SRR1761709	SRR1761710	SRR1761711	SRR1761712	SRR1761713	SRR1761714	SRR1761715	SRR1761716	SRR1761717	SRR1761718	SRR1761719	SRR1761720	SRR1761721	SRR17643452	SRR17643456	SRR17643458	SRR17643459	SRR17643460	SRR17643462	SRR17643466	SRR17643467	SRR17643474	SRR17643478	SRR17643479	SRR17643482	SRR17643504	SRR17643506	SRR17643507	SRR17643508	SRR17643518	SRR17643520	SRR17643521	SRR17643523	SRR17643531	SRR17643652	SRR17643657	SRR17643662	SRR17643790	SRR17643792	SRR17643794	SRR17643804	SRR17643809	SRR17643913	SRR17643916	SRR17643919	SRR17643922	SRR17643924	SRR17643927	SRR17643933	SRR17643938	SRR17643958	SRR17643968	SRR17643989	SRR17644085	SRR8732217	SRR8732218	SRR8732219	SRR8732220	SRR8732221	SRR8732222	SRR8732223	SRR8732224	SRR8732225	SRR8732226	SRR8732227	SRR8732228	SRR8732229	SRR8732230	SRR8732231
MGYG000000373	ERR7738545_bin.35	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900544615	GCA_900544615.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900544615	98.03	0.826	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	72.44	2.23	1578298	4295	0.972434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00624815221393134	0	NA	0	0	0	0	0	NA	0	0	0.00728995534448422	0	0	0	0	0	0	0	0	0.00494333568337882	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0.00897744021665761	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001017	ERR7738938_bin.85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000434735	GCA_000434735.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000434735	97.71	0.846	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	97.54	0	3277367	49184	0.963528866666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.00305932036624022	0	0	0	0	NA	0	0	0	0	0	0	0	0	0.00447633041889567	0	0	0	0	0	0	0	0	0	0.00426953001610507	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001335	SRR1761712_bin.8	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	N/A	N/A	N/A	N/A	N/A	GCA_900551495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900551495	83.74	0.626	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934668285.1, s__Faecousia sp934668285, 95.0, 88.0, 0.647; GCA_934636045.1, s__Faecousia sp934636045, 95.0, 84.56, 0.603; GCA_900554705.1, s__Faecousia sp900554705, 95.0, 80.31, 0.331; GCA_934630495.1, s__Faecousia sp934630495, 95.0, 79.99, 0.436; GCA_900548795.1, s__Faecousia sp900548795, 95.0, 79.38, 0.372; GCA_900546415.1, s__Faecousia sp900546415, 95.0, 79.37, 0.383; GCA_900544705.1, s__Faecousia sp900544705, 95.0, 79.3, 0.386; GCA_934667815.1, s__Faecousia sp934667815, 95.0, 79.25, 0.39; GCA_934622035.1, s__Faecousia sp934622035, 95.0, 79.05, 0.386; GCA_003525905.1, s__Faecousia sp003525905, 95.0, 79.01, 0.356; GCA_905233385.1, s__Faecousia sp905233385, 95.0, 78.78, 0.351; GCA_004556205.1, s__Faecousia sp004556205, 95.0, 78.71, 0.32; GCA_017405865.1, s__Faecousia sp017405865, 95.0, 78.7, 0.342; GCA_017429835.1, s__Faecousia sp017429835, 95.0, 78.67, 0.33; GCA_905235655.1, s__Faecousia sp905235655, 95.0, 78.63, 0.328; GCA_934667865.1, s__Faecousia sp934667865, 95.0, 78.47, 0.338; GCA_016302005.1, s__Faecousia sp016302005, 95.0, 78.41, 0.341; GCA_905215665.1, s__Faecousia sp905215665, 95.0, 78.31, 0.338; GCA_900769995.1, s__Faecousia sp900769995, 95.0, 78.19, 0.247; GCA_934645175.1, s__Faecousia sp934645175, 95.0, 78.09, 0.24; GCA_945635805.1, s__Faecousia sp945635805, 95.0, 78.07, 0.387; GCA_934654755.1, s__Faecousia sp934654755, 95.0, 77.83, 0.227; GCA_017473225.1, s__Faecousia sp017473225, 95.0, 77.56, 0.092; GCA_017577345.1, s__Faecousia sp017577345, 95.0, 77.49, 0.273; GCA_900315595.1, s__Faecousia sp900315595, 95.0, 77.49, 0.132; GCA_934569215.1, s__Faecousia sp934569215, 95.0, 77.4, 0.099; GCA_934569225.1, s__Faecousia sp934569225, 95.0, 77.4, 0.153; GCA_900762005.1, s__Faecousia sp900762005, 95.0, 77.39, 0.2; GCA_017391305.1, s__Faecousia sp017391305, 95.0, 77.39, 0.083; GCA_900316335.1, s__Faecousia sp900316335, 95.0, 77.38, 0.143; GCA_017399355.1, s__Faecousia sp017399355, 95.0, 77.34, 0.164; GCA_902795195.1, s__Faecousia sp902795195, 95.0, 77.34, 0.185; GCA_015068235.1, s__Faecousia sp015068235, 95.0, 77.34, 0.153; GCA_944385535.1, s__Faecousia sp944385535, 95.0, 77.3, 0.085; GCA_016296045.1, s__Faecousia sp016296045, 95.0, 77.26, 0.197; GCA_015067565.1, s__Faecousia sp015067565, 95.0, 77.25, 0.183; GCA_934572365.1, s__Faecousia sp934572365, 95.0, 77.22, 0.107; GCA_015068455.1, s__Faecousia sp015068455, 95.0, 77.21, 0.146; GCA_000434635.1, s__Faecousia sp000434635, 95.0, 77.2, 0.145; GCA_902795095.1, s__Faecousia sp902795095, 95.0, 77.19, 0.13; GCA_015067605.1, s__Faecousia sp015067605, 95.0, 77.18, 0.065; GCA_018712825.1, s__Faecousia excrementipullorum, 95.0, 77.15, 0.073; GCA_900546075.1, s__Faecousia sp900546075, 95.0, 77.14, 0.132; GCA_016302015.1, s__Faecousia sp016302015, 95.0, 77.11, 0.179; GCA_020025545.1, s__Faecousia sp020025545, 95.0, 77.09, 0.058; GCA_017481325.1, s__Faecousia sp017481325, 95.0, 77.09, 0.162; GCA_015068305.1, s__Faecousia sp015068305, 95.0, 77.05, 0.086; GCA_902767915.1, s__Faecousia sp902767915, 95.0, 76.94, 0.111; GCA_017429325.1, s__Faecousia sp017429325, 95.0, 76.94, 0.095; GCA_934615645.1, s__Faecousia sp934615645, 95.0, 76.91, 0.138; GCA_017425545.1, s__Faecousia sp017425545, 95.0, 76.88, 0.143; GCA_017936205.1, s__Faecousia sp017936205, 95.0, 76.87, 0.071; GCA_015068225.1, s__Faecousia sp015068225, 95.0, 76.87, 0.072; GCA_017622295.1, s__Faecousia sp017622295, 95.0, 76.85, 0.09; GCA_905205195.1, s__Faecousia sp900762935, 95.0, 76.85, 0.121; GCA_945487445.1, s__Faecousia sp945487445, 95.0, 76.84, 0.093; GCA_017457285.1, s__Faecousia sp017457285, 95.0, 76.82, 0.098; GCA_024404825.1, s__Faecousia sp024404825, 95.0, 76.82, 0.156; GCA_910589155.1, s__Faecousia sp910589155, 95.0, 76.81, 0.063; GCA_017456645.1, s__Faecousia sp017456645, 95.0, 76.8, 0.09; GCA_022774865.1, s__Faecousia sp022774865, 95.0, 76.79, 0.118; GCA_017461445.1, s__Faecousia sp017461445, 95.0, 76.76, 0.109; GCA_017541995.1, s__Faecousia sp017541995, 95.0, 76.7, 0.123; GCA_017614755.1, s__Faecousia sp017614755, 95.0, 76.7, 0.108; GCA_016292255.1, s__Faecousia sp016292255, 95.0, 76.69, 0.122; GCA_017473455.1, s__Faecousia sp017473455, 95.0, 76.67, 0.039; GCA_016282135.1, s__Faecousia sp016282135, 95.0, 76.66, 0.111; GCA_017540945.1, s__Faecousia sp017540945, 95.0, 76.64, 0.108; GCA_002372735.1, s__Faecousia sp002372735, 95.0, 76.61, 0.113; GCA_945486035.1, s__Faecousia sp945486035, 95.0, 76.61, 0.06; GCA_900544405.1, s__Faecousia sp900544405, 95.0, 76.6, 0.108; GCA_018713285.1, s__Faecousia excrementigallinarum, 95.0, 76.58, 0.073; GCA_017519005.1, s__Faecousia sp017519005, 95.0, 76.52, 0.122; GCA_015067725.1, s__Faecousia sp015067725, 95.0, 76.51, 0.063; GCA_017543225.1, s__Faecousia sp017543225, 95.0, 76.47, 0.091; GCA_934589155.1, s__Faecousia sp934589155, 95.0, 76.47, 0.12; GCA_934565775.1, s__Faecousia sp934565775, 95.0, 76.45, 0.123; GCA_018715805.1, s__Faecousia intestinigallinarum, 95.0, 76.45, 0.063; GCA_022781505.1, s__Faecousia sp022781505, 95.0, 76.41, 0.104; GCA_017612935.1, s__Faecousia sp017612935, 95.0, 76.38, 0.077; GCA_015067585.1, s__Faecousia sp015067585, 95.0, 76.37, 0.083; GCA_004555705.1, s__Faecousia sp004555705, 95.0, 76.35, 0.097; GCA_020025515.1, s__Faecousia sp020025515, 95.0, 76.35, 0.042; GCA_021199635.1, s__Faecousia sp021199635, 95.0, 76.34, 0.104; GCA_017936985.1, s__Faecousia sp017936985, 95.0, 76.3, 0.035; GCA_022770345.1, s__Faecousia sp022770345, 95.0, 76.27, 0.113; GCA_017419715.1, s__Faecousia sp017419715, 95.0, 76.26, 0.081; GCA_017632035.1, s__Faecousia sp017632035, 95.0, 76.26, 0.053; GCA_900546915.1, s__Faecousia gallistercoris, 95.0, 76.21, 0.053; GCA_020025535.1, s__Faecousia sp020025535, 95.0, 76.18, 0.052; GCA_018712145.1, s__Faecousia faecigallinarum, 95.0, 76.14, 0.07; GCA_019418025.1, s__Faecousia sp019418025, 95.0, 76.11, 0.079; GCA_900544975.1, s__Faecousia sp900544975, 95.0, 76.01, 0.069; GCA_902767395.1, s__Faecousia sp902767395, 95.0, 76.01, 0.08; GCA_020025575.1, s__Faecousia sp020025575, 95.0, 75.99, 0.041; GCA_934569195.1, s__Faecousia sp934569195, 95.0, 75.96, 0.076; GCA_900545515.1, s__Faecousia sp000435995, 95.0, 75.92, 0.067; GCA_020025595.1, s__Faecousia sp020025595, 95.0, 75.83, 0.051; GCA_017537045.1, s__Faecousia sp017537045, 95.0, 75.7, 0.051	72.61	11	0.98701	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	86.79	1.68	2028126	13470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191990780860546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001525	SRR17643919_bin.12	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massiliimalia;s__Massiliimalia massiliensis	GCF_900155615.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massiliimalia;s__Massiliimalia massiliensis	98.97	0.93	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	98.25	0.7	2337987	15219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139451619146215	0	0	0	0	0	0	0.00412661386092992	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000000043	ERR11604942_bin.3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135	GCA_022009675.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135	98.25	0.821	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	61.48	1.72	1505157	2551	0.955768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146948943146658	0	0	0	0.00515952983073123	0.0105500966228862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001084	ERR7745819_bin.28	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp934692625	GCA_934692625.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp934692625	99.99	0.978	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	96.68	0.26	1970617	165833	0.985407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0.00813279725408317	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166048033354991	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000001338	SRR1761713_bin.13	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1933;s__UMGS1933 sp900772235	GCA_900772235.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1933;s__UMGS1933 sp900772235	99.96	0.921	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	98.11	0.94	1319744	22150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355979812082753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000000407	ERR7738547_bin.36	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	GCA_900539375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	99.22	0.886	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	99.99	0.42	3095591	82414	0.995839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0.019792199515422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000000029	ERR11604937_bin.15	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934613645.1, s__Merdousia sp934613645, 95.0, 91.9, 0.968; GCA_023450935.1, s__Merdousia sp023450935, 95.0, 90.68, 0.937; GCA_900548275.1, s__Merdousia sp900548275, 95.0, 78.63, 0.4; GCA_900546565.1, s__Merdousia sp900546565, 95.0, 78.44, 0.505; GCA_002437405.1, s__Merdousia sp002437405, 95.0, 78.4, 0.305; GCA_021641325.1, s__Merdousia sp021641325, 95.0, 78.32, 0.395; GCA_002405555.1, s__Merdousia sp002405555, 95.0, 78.27, 0.395; GCA_944391135.1, s__Merdousia sp944391135, 95.0, 77.7, 0.216; GCA_900760055.1, s__Merdousia sp900760055, 95.0, 77.58, 0.2; GCA_944389175.1, s__Merdousia sp944389175, 95.0, 77.18, 0.226; GCA_904424815.1, s__Merdousia sp001917305, 95.0, 77.01, 0.232; GCA_905214995.1, s__Merdousia sp905214995, 95.0, 76.94, 0.189; GCA_900760665.1, s__Merdousia sp900760665, 95.0, 76.93, 0.221; GCA_015061945.1, s__Merdousia sp015061945, 95.0, 76.82, 0.058; GCA_017623955.1, s__Merdousia sp017623955, 95.0, 76.82, 0.032; GCA_900545705.1, s__Merdousia sp900545705, 95.0, 76.64, 0.126; GCA_944389195.1, s__Merdousia sp944389195, 95.0, 76.51, 0.142; GCA_015061955.1, s__Merdousia sp015061955, 95.0, 76.3, 0.042; GCA_900545715.1, s__Merdousia gallistercoris, 95.0, 76.19, 0.142; GCA_944389915.1, s__Merdousia sp944389915, 95.0, 76.16, 0.068; GCA_000438015.1, s__Merdousia sp000438015, 95.0, 76.06, 0.053; GCA_944389215.1, s__Merdousia sp944389215, 95.0, 76.01, 0.105	54.12	11	0.99184	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	63.32	1.98	1676894	2694	0	0	0	0	0	0	0	0	0	0	0.021697075695712	0.0150880147017619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000000619	ERR7738608_bin.13	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-272;s__CAG-272 sp000433515	GCA_000433515.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-272;s__CAG-272 sp000433515	98.11	0.834	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	98.69	0.07	2633226	100322	0.98496925	0.0073702845186852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00612303469277003	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037477160484045	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000000179	ERR7738185_bin.59	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	GCA_003538135.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	97.64	0.974	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	62.09	1.44	1250428	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0360465344465124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
MGYG000000234	ERR7738253_bin.26	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900556535	GCA_900556535.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900556535	96.91	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A	98.83	0.08	1881334	122889	0.9728745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00645039244844664	0	0	0	NA	0.00807825501397227	0	0	0	0	NA	0	0	0	0	0	0	0	0.00381869645554954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0
