"","Genome","original_bin","domain","phylum","class","order","family","genus","species","fastani_reference","fastani_reference_radius","fastani_taxonomy","fastani_ani","fastani_af","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references.genome_id.species_name.radius.ANI.AF.","msa_percent","translation_table","red_value","warnings","completeness","contamination","length","N50","centrality","ERR11604928","ERR11604929","ERR11604930","ERR11604931","ERR11604932","ERR11604933","ERR11604934","ERR11604935","ERR11604936","ERR11604937","ERR11604938","ERR11604939","ERR11604940","ERR11604941","ERR11604942","ERR11604943","ERR11604944","ERR11604945","ERR11604946","ERR11604947","ERR11604948","ERR11604949","ERR11604950","ERR11604951","ERR11604952","ERR11604953","ERR7738143","ERR7738158","ERR7738166","ERR7738182","ERR7738185","ERR7738196","ERR7738215","ERR7738229","ERR7738234","ERR7738253","ERR7738267","ERR7738276","ERR7738277","ERR7738353","ERR7738433","ERR7738514","ERR7738515","ERR7738537","ERR7738545","ERR7738546","ERR7738547","ERR7738549","ERR7738553","ERR7738558","ERR7738562","ERR7738578","ERR7738580","ERR7738594","ERR7738597","ERR7738604","ERR7738608","ERR7738611","ERR7738612","ERR7738616","ERR7738620","ERR7738622","ERR7738624","ERR7738629","ERR7738630","ERR7738665","ERR7738937","ERR7738938","ERR7745402","ERR7745596","ERR7745787","ERR7745819","ERR7745831","ERR7745836","ERR7746398","ERR7746440","ERR7747782","SRR1761676","SRR1761677","SRR1761678","SRR1761679","SRR1761680","SRR1761681","SRR1761682","SRR1761683","SRR1761684","SRR1761685","SRR1761686","SRR1761687","SRR1761688","SRR1761689","SRR1761690","SRR1761691","SRR1761692","SRR1761693","SRR1761694","SRR1761695","SRR1761696","SRR1761697","SRR1761698","SRR1761699","SRR1761700","SRR1761701","SRR1761702","SRR1761703","SRR1761704","SRR1761705","SRR1761706","SRR1761707","SRR1761708","SRR1761709","SRR1761710","SRR1761711","SRR1761712","SRR1761713","SRR1761714","SRR1761715","SRR1761716","SRR1761717","SRR1761718","SRR1761719","SRR1761720","SRR1761721","SRR17643452","SRR17643456","SRR17643458","SRR17643459","SRR17643460","SRR17643462","SRR17643466","SRR17643467","SRR17643474","SRR17643478","SRR17643479","SRR17643482","SRR17643504","SRR17643506","SRR17643507","SRR17643508","SRR17643518","SRR17643520","SRR17643521","SRR17643523","SRR17643531","SRR17643652","SRR17643657","SRR17643662","SRR17643790","SRR17643792","SRR17643794","SRR17643804","SRR17643809","SRR17643913","SRR17643916","SRR17643919","SRR17643922","SRR17643924","SRR17643927","SRR17643933","SRR17643938","SRR17643958","SRR17643968","SRR17643989","SRR17644085","SRR8732217","SRR8732218","SRR8732219","SRR8732220","SRR8732221","SRR8732222","SRR8732223","SRR8732224","SRR8732225","SRR8732226","SRR8732227","SRR8732228","SRR8732229","SRR8732230","SRR8732231"
"486","MGYG000000822","ERR7738624_bin.124","Bacteria","Bacillota_A","Clostridia","Peptostreptococcales","Anaerovoracaceae","UMGS973","UMGS973 sp900547295","GCA_900547295.1","95.0","UMGS973 sp900547295","98.06","0.851","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","91.84","0.72","2199536","10397","0.9752982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00012984345795097","0.00101395923766964","0","0","0","0.000541444194614992","0",NA,"0.000433708406671502","0","0","0","0",NA,"0","0","0.00165663635280951","0","0.000464527053154909","0","0","0.000351688100525373","0","0","0","0.000130811827000234","0.000306157744986431","0","0.000474373530988609","7.90539857758109e-05","3.71461888131392e-05","0.000201494661884255","9.16417782770958e-05","0","0.000238172783786059","0.00319580194367325","8.4346731523562e-05","0.00129405554597616",NA,"0","0","0","0","0.000198672906662174","4.95978324992563e-05","0","0","0","0.000387936810737736","0","0","0","0.000406871946125449","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00025718775694479","0.00176256141436181","0","0.00109953457525459","0.000745539285631906","0.00162323431289226","0","0","0","0.0054042108209079","0.00418335061807239","0","0.000333496642998261","0.000892671663861608","0.000928619628903093","0","0","0.000841148408609558","0.000887837098587105","0","0","0","0.000342273302368404","0","0","0.00152318586834314","0","0","0","0","0","0","0","0","0","0","0","0","0.00201291882114505","0","0","0","0","0","0","0","0","0.00629160039584264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"487","MGYG000000530","ERR7738580_bin.75","Bacteria","Bacillota_A","Clostridia","Oscillospirales","Oscillospiraceae","Limivicinus","Limivicinus sp900546515","GCA_900546515.1","95.0","Limivicinus sp900546515","98.41","0.859","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","99.32","1.6","2264371","97420","0.984066","0","0","0.00233589489550923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00217761529561033","0","0","0","0.00150712738822341","0","0","0.000268261693507528","0","0.000261104688303681","0",NA,"0.000480432970524655","0","0","0","0",NA,"0","0","0.000455931146187416","0","0","0","0","0.000154236617379086","0","0","0","0.00212556053899119","0.000471718170777253","0","0.000167015606576933","0","0.00127558329106203","0.000961155707492585","0","0","0.000660665333959264","0.00024270894925248","7.89388243710098e-05","0.000525001133084824",NA,"0","0","0.000285102505848058","0","0.0002020757453871","0.000930634841736424","0.000135794793352594","0","0","0.000647556973715001","0","0","0","0","0","0","0","0","0","0","0","0","0.000974435610295009","0","0","0","0","0","0","0","0","0","0","0.000393561024681381","0","0","0","0.0181634402316016","0.000660019869789341","0","0","0","0","0.000429812014067311","0","0","0","0","0.00267802213457552","0","0","0.000505982539410809","0","0","0.000446393186105787","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"488","MGYG000001038","ERR7745402_bin.89","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","VSOB01","VSOB01 sp934432885","GCA_934432885.1","95.0","VSOB01 sp934432885","98.31","0.936","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","100","0.74","2637952","140256","0.983354428571429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00316804732819693","0","0","0.000189833256030417","0","0.000581257951603613","0","0.000322422389485442","0","0.000651356868061229","0",NA,"0.00149235395103169","0","0","0","0",NA,"0","0","0.000858596891429747","0","0","0","0","0","0","0","0","0","0.000201801172604441","0","0.000727418328018443","0.000164094725304751","0.000195345521598765","0","0.000696121596971371","0","0.000291827956912095","0.000913021588901313","0","0.000564520627329748",NA,"0","0","0.00915076188347157","0","0.000418212304909894","0.00290915527615286","0","0","0","0","0.00105805768821923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"489","MGYG000001582","SRR17643989_bin.10","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Schaedlerella","Schaedlerella sp900066545","GCA_003480425.1","95.0","Schaedlerella sp900066545","96.92","0.683","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","99.3","2.82","3839937","29905","0.971643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0.00024319281976857",NA,"0","0","0","0","0","0","0","0","0","0.000992391655473982","0","0","0","0.00144252217233426","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0.000345933241075987","0","0","0","0","0","0","0","0","0","0","0","0.0118452833494889","0","0","0","0","0","0.00278357971090323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00188043863239458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0113072222242071","0","0","0","0.00407991425948416","0","0","0","0","0","0","0","0.00576934266564688","0","0","0","0","0","0.00609595276388159","0","0","0","0","0","0","0","0","0","0","0","0","0.00473989606068216","0","0","0","0","0","0.046783040232622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"490","MGYG000000608","ERR7738604_bin.9","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","CAG-45","CAG-45 sp900771955","GCA_900771955.1","95.0","CAG-45 sp900771955","98.88","0.756","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","89.06","1.36","2758658","53011","0.9840025","0","0.00324003258479966","0","0","0","0","0","0","0","0.00303740993349383","0","0","0","0","0","0.00252168975416203","0.00327251595877997","0","0","0.00367936533591767","0","0.000737883400702177","0","0.0180232412139913","0.00572963785203631","0","0","0.00046305036176321","0","0","0","0","0.000225489417967652","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","4.01988920175844e-05","0","0","0","0","0","0","0.00329602031541271","0.000309469607680773","0","0","0.00120319655637954","0","6.05878661598122e-05","0","0","5.87037675089814e-05",NA,"0","0","0.000113683665781246","0","0","8.81705912615808e-05","0","0","0","0.000441907448786123","0.000270678572324331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00882650047632588","0.00111854534567353","0","0","0","0","0","0","0","0.0031204994332032","0.00124388426374475","0","0","0.00153518387018821","0","0","0","0.00633339838333585","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"491","MGYG000000896","ERR7738630_bin.112","Bacteria","Bacillota_A","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii_M","GCA_004558805.1","95.0","Faecalibacterium prausnitzii_M","95.55","0.861","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","93.39","2.81","2327386","27881","0.96545225","0","0","0","0","0","0.00504785965096995","0","0.00315398893470472","0.00298511735310687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00258498988069437","0","0","0","0.00198906695549041","0","0","0","0","0.00422606515796789","0",NA,"0","0","0","0","0",NA,"0","0","0.00346232691349296","0","0","0","0","0","0","0","0","0","0","0","0.00158561275065274","0","0","0.000330298517425869","0.000835284287880224","0","0","0","0","0.00320789661816531",NA,"0","0","0","0","0","0","0","0","0.00261776952664432","0.00189439268016821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"492","MGYG000001213","SRR1761687_bin.26","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Wujia","Wujia sp900553925","GCA_900553925.1","95.0","Wujia sp900553925","99.9","0.858","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","79.94","1.88","2102443","10017","0.955650333333333","0","0","0","0.00469101006256412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000918583497074321","0","0.000990521310556713","0","0.000277749429536638","0.000663820191547003","0",NA,"0","0.000226060080665857","0","0","0.000170360448467103",NA,"0","0","0.000630474587438254","0.000321734871123855","0","0","0","0.000335785761327635","0","0","0","0.000193357048537486","7.67352096282432e-05","0","0.000484868116606054","0","0.000213526937318232","0.00020416093479563","9.52896896243651e-05","0","0.000168831014022716","9.98738221072971e-05","0.00258463365027638","5.10236205638882e-05",NA,"0","0.000113580568056425","0","0","0.00102094341495236","0","0","0.000162485997977418","0.000486811421802781","0.00201790638217525","0.00478275043189301","0","0","0","0","0","0","0","0","0","0","0","0.00998511035154339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00409527666342098","0","0","0","0","0","0.000522606577841514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"493","MGYG000000802","ERR7738622_bin.28","Bacteria","Spirochaetota","Brachyspirae","Brachyspirales","Brachyspiraceae","Brachyspira","Brachyspira aalborgi","GCF_008016455.1","95.0","Brachyspira aalborgi","96.82","0.942","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","68.04","0.19","1769413","2530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000405582859407548","0",NA,"7.84934002000696e-05","0.00125439509422332","0","0","0",NA,"0","0","6.91209585343254e-05","0","0","0","0","0","0.00475638210211218","0","0","0","0.000555509557952051","0","0","0.000135766871321725","0","0","0.0066463458435677","0","0.000485475330981621","0.00015640107308559","0.000542711003163476","0.000344724845831082",NA,"0","0","0","0","0","0","0","0","0.000909622609383102","0.00525604918833009","0.00168301029006118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00137340801735307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00188232454854404","0","0","0","0.00442832452854573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00576069021783965","0","0","0","0","0","0","0","0","0","0","0","0","0.000675733946864269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"494","MGYG000000663","ERR7738611_bin.109","Bacteria","Bacillota_A","Clostridia","Christensenellales","CAG-74","Limiplasma","Limiplasma sp004556545","GCA_004556545.1","95.0","Limiplasma sp004556545","96.92","0.761","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","78.39","0.16","3031833","27753","0.994823","0","0","0","0.00359557485339887","0","0","0","0","0.0033501884364055","0","0","0","0","0","0","0","0","0","0","0.00278733814418341","0.00358173083209656","0.00209956154038759","0","0","0","0","0.00100680139324626","0.000678675633802215","0","0","0","0","0.000197544875497151","0",NA,"0.000320641067365022","0","0","0","0",NA,"0","0","0.00044633840039366","0","0","0","0","0","0","0","0","0","0.000109782827050957","0","0.000253611607229552","0.00133302323044863","0.00266333992529923","0.00102622323507754","0.00025841451386492","0","0.000259463828562838","0.000481049671974505","0","0.00039484181215755",NA,"0","0","0.000889469722784285","0","0","0.000101787379532651","0","0","0","0.000592110166647622","0.000285850470603501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000722339782370269","0","0","0","0","0","0.00113741772774817","0","0","0","0","0","0","0","0.00154003105186837","0","0","0.00051071967109251","0.00051089381481012","0","0.000492257037627542","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00411541136123906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"495","MGYG000000270","ERR7738276_bin.59","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A","Blautia_A sp900066145","GCF_003460605.1","95.0","Blautia_A sp900066145","98.82","0.924","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","76.08","1.95","2727311","22262","0","0","0","0","0.00363454011703403","0","0.000887546353964297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000150119320518124","0","0","0.000147650913269521","0",NA,"0","0","0.00239099259070021","0","0",NA,"0","0.000138028356116391","0","0","0","0.00171379973013279","0.00120143411862722","0","0","0.00062494001324516","0.00280755508243743","4.18742202227227e-05","0","0.0010490660328437","0.000104243369625045","0.000164360501720703","0","0","0","0.00117594351014175","0","0","0","0",NA,"0.000840450796307457","0","0","0.000188790477173607","0","0","0","7.87955725791523e-05","0","0.000169357887609318","0","0","0.00160704433477769","0","0","0","0","0","0","0","0","0","0.000673712203584562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000385517075696059","0","0","0","0","0.00368198298208673","0","0","0","0.000460395685737023","0","0","0","0.00203673791474535","0","0","0","0","0.00130403041361201","0","0","0","0","0","0.00176531145765938","0","0","0.00550611944300862","0","0","0","0","0","0.00166668603801253","0","0","0","0","0","0","0","0","0","0.00226296985430308","0","0","0","0","0","0.000619866972766483","0","0.00608314336954018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496","MGYG000000732","ERR7738612_bin.90","Bacteria","Bacillota_A","Clostridia","TANB77","CAG-508","UMGS1781","UMGS1781 sp004554705","GCA_004554705.1","95.0","UMGS1781 sp004554705","97.61","0.763","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","85.92","3.35","1103480","46280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.032573710681749","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"497","MGYG000001454","SRR17643504_bin.17","Bacteria","Bacillota_C","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium_A","Phascolarctobacterium_A succinatutens_A","GCA_000434895.1","95.0","Phascolarctobacterium_A succinatutens_A","95.43","0.83","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","97.44","0.16","2341450","23313","0.959317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00106653319320552","0",NA,"0.000558281518019321","0","0","0.000928757686793745","0.000133776407604628",NA,"0","0","0.00128095777122696","0","0","0","0","0.00030471532703428","0.000274212045000047","0","0","0","0.00132352431441675","0","0.000352329001708092","0","0","0","0.00150250088359592","0","0.000796232651969986","0.00123390951779789","0","0.000426975236636582",NA,"0","0.00132203313246061","0","0","0.0010232250950319","0","0","0","0.000337470239744504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00360112898250135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00627517691096344","0","0","0","0","0","0.013553796147172","0","0.000822736666661944","0","0","0","0","0.00151252060051022","0","0","0","0","0.00124216147375302","0","0","0","0.00256510764299743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"498","MGYG000000426","ERR7738549_bin.51","Bacteria","Bacillota_A","Clostridia","UBA1381","UBA1381","CAG-41","CAG-41 sp900066215","GCA_003460745.1","95.0","CAG-41 sp900066215","97.68","0.844","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","99.47","0.07","2542109","46795","0.982998571428571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000326771629875687","0","0","0",NA,"0","0","0.000517283641997575","0","0",NA,"0.000844583281095721","0.000145397240189068","0","0","0.000813991979664767","0.000220276529981095","0.00105176950056205","0","0","0.0045498384557114","0.000340008434077578","0","0","0.00594376713841273","0","0","0","0","0","0.000408209435200925","0","0","0","0",NA,"0.000134961676193474","0","0","0","0","0","0","0","0","0","0","0","0.00120240315496176","0","0","0","0","0.000432866532491114","0","0","0","0","0","0.00264509233717569","0","0.00206707306608156","0","0.000866536362789753","0","0","0","0","0","0","0","0","0","0.000333668911390073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000774087289253333","0","0","0","0","0","0","0","0.000985943601167074","0","0","0","0","0","0.000669083186975172","0","0.00110343815853452","0","0","0","0.00084282749072984","0","0","0","0","0","0","0","0","0","0","0.000624868750871675","0","0.000759783982208854","0","0.00131221457576097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"499","MGYG000000440","ERR7738553_bin.34","Bacteria","Pseudomonadota","Alphaproteobacteria","RF32","CAG-239","RUG410","RUG410 sp934277545","GCA_934277545.1","95.0","RUG410 sp934277545","98.53","0.863","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","84.07","1.39","1548790","49265","0.985697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.000160873666474696","0","0","0","0.00552722907599368",NA,"0","0","0.000225266737334544","0.000689115669002802","0","0","0","0.0158118182888384","0.000322563948285384","0","0","0.00139295595028059","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00132420267308711","0","0.00195634311093238","0.000526864252574369","0","0","0","0","0","0","0","0","0","0","0","0.0014943597126221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00128650669820966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"500","MGYG000000326","ERR7738515_bin.32","Bacteria","Bacillota_A","Clostridia","Oscillospirales","Oscillospiraceae","Vescimonas","Vescimonas sp900552475","GCA_900552475.1","95.0","Vescimonas sp900552475","98.3","0.901","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","77.94","0.38","1554141","6614","0.974355","0","0.0019700871964943","0","0","0","0","0","0.00118480770246675","0","0","0","0.00191119927711165","0","0.00242187220610039","0.00143504014964404","0.000868899175018763","0.0014246670370063","0.000819320444509612","0","0.00641057277310983","0.00306907675950548","0.00141133556988558","0","0","0","0.0012659495533057","0.000277438037784369","0.00111534714001252","0.00018367758412164","0.000583617815135337","0.000671688200763647","0.000232592389296126","0.000259085363111887","0",NA,"0.000473135038617063","0.000115786622981409","0","0.000128956996432457","8.44328811933047e-05",NA,"0.000162773373125392","0.00140540007822805","0.00155669268863668","0","0","0.000175097150704332","0","0.00028801683293028","8.06626036798093e-05","0","0","0.000129486685182502","0.000435976971494048","0","0.000233293944375609","0.000346054950196925","0.000454476866174945","0.000112899242845599","0.000367460121808744","0.00499354603791223","0.000282097602131852","0","0.000163110275405204","0.000133501171407536",NA,"0","3.98999853594787e-05","0.000488675369135928","0","7.47253217666335e-05","0.000838458443397827","0","0","0.000126854779947754","0.000140191755500528","0.000433884051911525","0","0.0010219527245518","0","0.00383852368372197","0","0","0.000637954931391312","0","0","0","0","0","0","0","0","0.00724563524059074","0","0","0","0","0.0029814841047091","0","0","0.0018805423460668","0.00117395180388705","0","0.00169841809138713","0.000373502457247188","0","0","0","0","0.000741301386940672","0.0017188235254965","0.000598154218054026","0","0","0.000378541397174262","0.000517674645563433","0","0","0.000313297021814485","0.00114242319843327","0","0","0","0","0","0","0","0","0.00187418066315318","0.00287678833068635","0","0","0.000894507146596386","0","0","0.00447063152218302","0","0.00169473232496794","0","0","0","0","0","0","0.000542030757443126","0.00279057528217296","0.00179442525194151","0","0","0","0.00384784630354893","0","0","0","0","0","0","0","0","0.00135730760962723","0.00554321079382462","0.00597696846253757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"501","MGYG000000967","ERR7738937_bin.16","Bacteria","Bacillota_A","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus_A","Coprococcus_A catus","GCF_019734885.1","95.0","Coprococcus_A catus","98.2","0.931","N/A","N/A","N/A","N/A","N/A","N/A","ani_screen","classification based on ANI only","N/A","N/A","N/A","N/A","N/A","82.96","0.2","2384288","91461","0.97638","0","0","0","0.00159516096334614","0.00125143248502367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0026480669344725","0","0","0","0.000161291840997323","0.000177702695345797","0.000751069536484023","0","0.000377960924575384","0.000286173219995219","0.000139781705262163","8.94285323576071e-05",NA,"0.000104050263153366","0.000116797794144156","0.000661700472353076","6.69629630694434e-05","8.88588298013257e-05",NA,"0.00108034359916639","0.000275854017623246","0.000161618187278608","0.000151667825891391","0.000398846999253166","0.000875041373554866","0","8.2590507316074e-05","0.00022728857802182","0","0","7.52682326158621e-05","7.92316214340658e-05","0","0.000105390393148583","0.000352441515691733","0.000823770711804036","0.000231724967204529","0.000129537024295114","0.000624097052802575","0.000162626724466917","0.000111065307205607","0.000188796405956909","0.000182242886162825",NA,"0.00193094226999071","7.00568281875566e-05","0.000313015127533914","0.00197377299180228","0.000239392390501064","0.000151697711158465","8.26324915553388e-05","0.00018517636022905","0.000212303462465031","0","0.000163073844756737","0","0.00251109893932254","0.00211863406293151","0","0","0","0","0","0","0","0","0.000408884822737524","0","0.00134969847386313","0","0","0.00157857052598969","0.00189417354253393","0","0","0","0","0","0","0","0","0.000340002753204377","0.00046538424123146","0.0003202076297056","0","0","0","0","0.000299866867441732","0.000923628524665508","0.000498647480304128","0","0","0","0","0","0","0.000962792458387543","0","0","0.00137964016953025","0","0","0","0","0","0","0.00138097855581197","0","0","0","0","0","0","0.000965069278950857","0","0","0","0.00088965450641988","0.00102454231554347","0","0","0","0","0.00172822092117621","0","0","0.000866621428644846","0","0.000555935391733088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
